,TransactionID,ProductID,Quantity,TransactionDate,CustomerID,ProductName,Price,Line_item_price
2778,4218,12,2,2023-06-17,100001199,Plaid Perfection Shirt,1800000,3600000
2779,1495,12,1,2023-06-16,100000288,Plaid Perfection Shirt,1800000,1800000
2780,4151,12,2,2023-08-15,100001283,Plaid Perfection Shirt,1800000,3600000
2781,1411,12,1,2023-06-16,100001953,Plaid Perfection Shirt,1800000,1800000
2782,3042,12,2,2023-06-12,100000583,Plaid Perfection Shirt,1800000,3600000
2783,1812,12,2,2023-08-11,100001232,Plaid Perfection Shirt,1800000,3600000
2784,2390,12,1,2023-08-23,100000868,Plaid Perfection Shirt,1800000,1800000
2785,2485,12,2,2023-07-24,100000778,Plaid Perfection Shirt,1800000,3600000
2786,3101,12,2,2023-07-12,100001190,Plaid Perfection Shirt,1800000,3600000
2787,3543,12,2,2023-06-17,100001243,Plaid Perfection Shirt,1800000,3600000
2788,1887,12,2,2023-08-22,100001319,Plaid Perfection Shirt,1800000,3600000
2789,1051,12,2,2023-07-21,100000082,Plaid Perfection Shirt,1800000,3600000
2790,3773,12,2,2023-07-03,100000765,Plaid Perfection Shirt,1800000,3600000
2791,762,12,2,2023-08-10,100000738,Plaid Perfection Shirt,1800000,3600000
2792,4234,12,1,2023-07-02,100001089,Plaid Perfection Shirt,1800000,1800000
2793,1710,12,2,2023-06-13,100001481,Plaid Perfection Shirt,1800000,3600000
2794,70,12,1,2023-06-03,100000241,Plaid Perfection Shirt,1800000,1800000
2795,3132,12,2,2023-06-21,100001804,Plaid Perfection Shirt,1800000,3600000
2796,2416,12,1,2023-08-12,100001562,Plaid Perfection Shirt,1800000,1800000
2797,3408,12,2,2023-08-16,100000404,Plaid Perfection Shirt,1800000,3600000
2798,1273,12,1,2023-07-20,100001169,Plaid Perfection Shirt,1800000,1800000
2799,533,12,2,2023-06-03,100000524,Plaid Perfection Shirt,1800000,3600000
2800,2049,12,2,2023-07-08,100001473,Plaid Perfection Shirt,1800000,3600000
2801,2694,12,2,2023-07-18,100001766,Plaid Perfection Shirt,1800000,3600000
2802,1788,12,2,2023-07-11,100000933,Plaid Perfection Shirt,1800000,3600000
2803,3718,12,1,2023-07-20,100001037,Plaid Perfection Shirt,1800000,1800000
2804,304,12,2,2023-06-26,100001733,Plaid Perfection Shirt,1800000,3600000
2805,1414,12,2,2023-07-27,100000512,Plaid Perfection Shirt,1800000,3600000
2806,363,12,1,2023-07-23,100001787,Plaid Perfection Shirt,1800000,1800000
2807,2501,12,1,2023-07-05,100000672,Plaid Perfection Shirt,1800000,1800000
2808,950,12,1,2023-06-12,100001282,Plaid Perfection Shirt,1800000,1800000
2809,1019,12,1,2023-06-20,100001802,Plaid Perfection Shirt,1800000,1800000
2810,1595,12,1,2023-06-20,100001024,Plaid Perfection Shirt,1800000,1800000
2811,4123,12,1,2023-08-07,100000612,Plaid Perfection Shirt,1800000,1800000
2812,531,12,1,2023-07-05,100000920,Plaid Perfection Shirt,1800000,1800000
2813,376,12,2,2023-08-25,100001060,Plaid Perfection Shirt,1800000,3600000
2814,884,12,1,2023-08-02,100000166,Plaid Perfection Shirt,1800000,1800000
2815,1847,12,2,2023-06-01,100001401,Plaid Perfection Shirt,1800000,3600000
2816,1463,12,1,2023-06-21,100001997,Plaid Perfection Shirt,1800000,1800000
2817,2083,12,2,2023-06-14,100000388,Plaid Perfection Shirt,1800000,3600000
2818,2013,12,2,2023-08-16,100001466,Plaid Perfection Shirt,1800000,3600000
2819,2568,12,2,2023-06-28,100000808,Plaid Perfection Shirt,1800000,3600000
2820,1845,12,2,2023-06-09,100001176,Plaid Perfection Shirt,1800000,3600000
2821,1543,12,2,2023-06-05,100000022,Plaid Perfection Shirt,1800000,3600000
2822,943,12,1,2023-08-19,100001549,Plaid Perfection Shirt,1800000,1800000
2823,1624,12,1,2023-08-01,100000417,Plaid Perfection Shirt,1800000,1800000
2824,1455,12,1,2023-07-03,100000142,Plaid Perfection Shirt,1800000,1800000
2825,507,12,1,2023-06-28,100000625,Plaid Perfection Shirt,1800000,1800000
2826,629,12,2,2023-08-14,100001624,Plaid Perfection Shirt,1800000,3600000
2827,3701,12,1,2023-06-12,100001754,Plaid Perfection Shirt,1800000,1800000
2828,3749,12,1,2023-07-26,100000404,Plaid Perfection Shirt,1800000,1800000
2829,1144,12,2,2023-07-29,100000125,Plaid Perfection Shirt,1800000,3600000
2830,2789,12,2,2023-06-19,100001062,Plaid Perfection Shirt,1800000,3600000
2831,779,12,1,2023-07-07,100000216,Plaid Perfection Shirt,1800000,1800000
2832,191,12,2,2023-08-25,100001038,Plaid Perfection Shirt,1800000,3600000
2833,3862,12,1,2023-08-24,100001855,Plaid Perfection Shirt,1800000,1800000
2834,9,12,1,2023-07-25,100001638,Plaid Perfection Shirt,1800000,1800000
2835,3014,12,2,2023-06-09,100001475,Plaid Perfection Shirt,1800000,3600000
2836,2157,12,2,2023-08-12,100001776,Plaid Perfection Shirt,1800000,3600000
2837,2719,12,1,2023-07-03,100001993,Plaid Perfection Shirt,1800000,1800000
2838,862,12,2,2023-07-21,100001445,Plaid Perfection Shirt,1800000,3600000
2839,1708,12,2,2023-06-09,100000799,Plaid Perfection Shirt,1800000,3600000
2840,1837,5,1,2023-07-22,100001876,Striped Summer Shirt,1650000,1650000
2841,1506,5,2,2023-08-25,100000805,Striped Summer Shirt,1650000,3300000
2842,676,5,2,2023-06-26,100001781,Striped Summer Shirt,1650000,3300000
2843,1601,5,2,2023-08-16,100001934,Striped Summer Shirt,1650000,3300000
2844,2432,5,2,2023-08-05,100000959,Striped Summer Shirt,1650000,3300000
2845,75,5,2,2023-07-08,100001363,Striped Summer Shirt,1650000,3300000
2846,887,5,2,2023-07-17,100001881,Striped Summer Shirt,1650000,3300000
2847,1056,5,1,2023-06-25,100001901,Striped Summer Shirt,1650000,1650000
2848,2723,5,1,2023-07-09,100000861,Striped Summer Shirt,1650000,1650000
2849,3907,5,2,2023-06-04,100000269,Striped Summer Shirt,1650000,3300000
2850,1895,5,2,2023-07-08,100001250,Striped Summer Shirt,1650000,3300000
2851,1634,5,1,2023-07-05,100000663,Striped Summer Shirt,1650000,1650000
2852,528,5,2,2023-08-20,100000537,Striped Summer Shirt,1650000,3300000
2853,3719,5,1,2023-07-09,100001656,Striped Summer Shirt,1650000,1650000
2854,1909,5,2,2023-08-22,100001171,Striped Summer Shirt,1650000,3300000
2855,1210,5,1,2023-08-19,100000336,Striped Summer Shirt,1650000,1650000
2856,3840,5,2,2023-08-14,100001596,Striped Summer Shirt,1650000,3300000
2857,660,5,2,2023-06-28,100000452,Striped Summer Shirt,1650000,3300000
2858,1050,5,1,2023-06-22,100001481,Striped Summer Shirt,1650000,1650000
2859,1315,5,2,2023-08-19,100001687,Striped Summer Shirt,1650000,3300000
2860,3176,5,1,2023-06-17,100000310,Striped Summer Shirt,1650000,1650000
2861,1782,5,2,2023-07-19,100000470,Striped Summer Shirt,1650000,3300000
2862,508,5,1,2023-07-24,100001311,Striped Summer Shirt,1650000,1650000
2863,551,5,2,2023-07-23,100001377,Striped Summer Shirt,1650000,3300000
2864,1952,5,1,2023-07-14,100001040,Striped Summer Shirt,1650000,1650000
2865,995,5,1,2023-08-01,100000389,Striped Summer Shirt,1650000,1650000
2866,1145,5,1,2023-08-24,100001770,Striped Summer Shirt,1650000,1650000
2867,3539,5,2,2023-06-03,100001573,Striped Summer Shirt,1650000,3300000
2868,3202,5,2,2023-08-17,100000363,Striped Summer Shirt,1650000,3300000
2869,4484,5,1,2023-06-09,100000403,Striped Summer Shirt,1650000,1650000
2870,59,5,1,2023-08-05,100001508,Striped Summer Shirt,1650000,1650000
2871,1163,5,1,2023-06-07,100001719,Striped Summer Shirt,1650000,1650000
2872,562,5,1,2023-07-28,100001148,Striped Summer Shirt,1650000,1650000
2873,372,5,2,2023-07-23,100001327,Striped Summer Shirt,1650000,3300000
2874,2801,5,2,2023-06-16,100001661,Striped Summer Shirt,1650000,3300000
2875,4492,5,2,2023-07-07,100000703,Striped Summer Shirt,1650000,3300000
2876,3054,5,1,2023-08-24,100001083,Striped Summer Shirt,1650000,1650000
2877,618,5,2,2023-07-22,100001012,Striped Summer Shirt,1650000,3300000
2878,234,5,1,2023-06-20,100001981,Striped Summer Shirt,1650000,1650000
2879,335,5,2,2023-06-03,100000954,Striped Summer Shirt,1650000,3300000
2880,1215,5,1,2023-07-05,100000624,Striped Summer Shirt,1650000,1650000
2881,105,5,1,2023-07-02,100001981,Striped Summer Shirt,1650000,1650000
2882,3846,5,1,2023-07-20,100001648,Striped Summer Shirt,1650000,1650000
2883,1223,5,2,2023-08-19,100000725,Striped Summer Shirt,1650000,3300000
2884,3668,5,1,2023-06-14,100000412,Striped Summer Shirt,1650000,1650000
2885,2492,5,1,2023-07-01,100000888,Striped Summer Shirt,1650000,1650000
2886,65,5,2,2023-08-21,100001297,Striped Summer Shirt,1650000,3300000
2887,223,5,2,2023-08-03,100000556,Striped Summer Shirt,1650000,3300000
2888,1574,5,1,2023-08-03,100001401,Striped Summer Shirt,1650000,1650000
2889,224,5,2,2023-06-11,100001597,Striped Summer Shirt,1650000,3300000
2890,2229,5,1,2023-07-27,100001063,Striped Summer Shirt,1650000,1650000
2891,1773,5,1,2023-08-01,100001920,Striped Summer Shirt,1650000,1650000
2892,3292,5,2,2023-08-10,100000094,Striped Summer Shirt,1650000,3300000
2893,1383,5,1,2023-07-09,100000012,Striped Summer Shirt,1650000,1650000
2894,4038,5,2,2023-07-08,100000883,Striped Summer Shirt,1650000,3300000
2895,4436,5,1,2023-08-15,100000853,Striped Summer Shirt,1650000,1650000
2896,3545,5,2,2023-08-15,100001246,Striped Summer Shirt,1650000,3300000
2897,2323,5,1,2023-07-28,100000523,Striped Summer Shirt,1650000,1650000
2898,23,5,2,2023-08-15,100000769,Striped Summer Shirt,1650000,3300000
2899,713,5,2,2023-08-06,100001858,Striped Summer Shirt,1650000,3300000
2900,4386,5,1,2023-08-08,100001892,Striped Summer Shirt,1650000,1650000
2901,1916,5,2,2023-07-18,100001530,Striped Summer Shirt,1650000,3300000
2902,1997,5,2,2023-07-23,100001542,Striped Summer Shirt,1650000,3300000
2903,1426,5,2,2023-07-20,100001851,Striped Summer Shirt,1650000,3300000
2904,1530,5,1,2023-07-31,100001315,Striped Summer Shirt,1650000,1650000
2905,3879,5,2,2023-07-24,100000791,Striped Summer Shirt,1650000,3300000
2906,1617,5,2,2023-07-10,100001625,Striped Summer Shirt,1650000,3300000
2907,1617,5,2,2023-07-10,100001625,Striped Summer Shirt,1650000,3300000
2908,2504,5,1,2023-06-29,100001951,Striped Summer Shirt,1650000,1650000
2909,4301,5,1,2023-06-12,100000855,Striped Summer Shirt,1650000,1650000
2910,3149,5,1,2023-07-05,100000380,Striped Summer Shirt,1650000,1650000
2911,940,5,2,2023-08-22,100000046,Striped Summer Shirt,1650000,3300000
2912,1649,5,1,2023-06-29,100001905,Striped Summer Shirt,1650000,1650000
2913,1389,5,2,2023-06-29,100001636,Striped Summer Shirt,1650000,3300000
2914,2638,5,2,2023-08-18,100000607,Striped Summer Shirt,1650000,3300000
2915,2633,5,1,2023-06-17,100000955,Striped Summer Shirt,1650000,1650000
2916,3768,5,1,2023-07-03,100000697,Striped Summer Shirt,1650000,1650000
2917,3241,5,1,2023-08-08,100001219,Striped Summer Shirt,1650000,1650000
2918,1750,5,1,2023-08-22,100001523,Striped Summer Shirt,1650000,1650000
2919,2423,5,2,2023-08-04,100001332,Striped Summer Shirt,1650000,3300000
2920,2667,5,2,2023-08-10,100000793,Striped Summer Shirt,1650000,3300000
2921,3255,5,1,2023-08-10,100001262,Striped Summer Shirt,1650000,1650000
2922,1495,5,1,2023-06-16,100000288,Striped Summer Shirt,1650000,1650000
2923,3574,5,2,2023-06-20,100000769,Striped Summer Shirt,1650000,3300000
2924,3399,5,1,2023-07-28,100000454,Striped Summer Shirt,1650000,1650000
2925,4064,5,2,2023-06-21,100001067,Striped Summer Shirt,1650000,3300000
2926,517,5,1,2023-07-23,100000784,Striped Summer Shirt,1650000,1650000
2927,1433,5,2,2023-08-06,100001402,Striped Summer Shirt,1650000,3300000
2928,2551,5,2,2023-06-13,100001107,Striped Summer Shirt,1650000,3300000
2929,4291,5,2,2023-07-30,100000701,Striped Summer Shirt,1650000,3300000
2930,716,5,2,2023-06-10,100001191,Striped Summer Shirt,1650000,3300000
2931,3971,5,1,2023-08-25,100000160,Striped Summer Shirt,1650000,1650000
2932,4088,5,1,2023-08-05,100001320,Striped Summer Shirt,1650000,1650000
2933,2576,5,1,2023-08-18,100000086,Striped Summer Shirt,1650000,1650000
2934,1435,5,2,2023-08-06,100001433,Striped Summer Shirt,1650000,3300000
2935,3818,5,1,2023-07-28,100001141,Striped Summer Shirt,1650000,1650000
2936,1391,5,2,2023-08-10,100000784,Striped Summer Shirt,1650000,3300000
2937,2219,5,2,2023-08-15,100001137,Striped Summer Shirt,1650000,3300000
2938,2911,5,1,2023-07-30,100000101,Striped Summer Shirt,1650000,1650000
2939,3612,5,2,2023-07-18,100001245,Striped Summer Shirt,1650000,3300000
2940,3008,5,1,2023-07-30,100001961,Striped Summer Shirt,1650000,1650000
2941,3634,5,1,2023-07-22,100000255,Striped Summer Shirt,1650000,1650000
2942,4494,5,1,2023-08-10,100000617,Striped Summer Shirt,1650000,1650000
2943,583,5,1,2023-06-29,100001126,Striped Summer Shirt,1650000,1650000
2944,1069,5,2,2023-08-12,100000094,Striped Summer Shirt,1650000,3300000
2945,2220,5,2,2023-07-12,100001063,Striped Summer Shirt,1650000,3300000
2946,4275,5,2,2023-08-17,100001138,Striped Summer Shirt,1650000,3300000
2947,3629,5,1,2023-08-16,100000646,Striped Summer Shirt,1650000,1650000
2948,3629,5,2,2023-08-16,100000646,Striped Summer Shirt,1650000,3300000
2949,2650,5,2,2023-08-13,100001797,Striped Summer Shirt,1650000,3300000
2950,3922,5,2,2023-08-17,100001642,Striped Summer Shirt,1650000,3300000
2951,3117,5,2,2023-06-25,100001005,Striped Summer Shirt,1650000,3300000
2952,2809,5,2,2023-06-15,100001031,Striped Summer Shirt,1650000,3300000
2953,2899,5,2,2023-07-19,100000142,Striped Summer Shirt,1650000,3300000
2954,2457,5,2,2023-07-03,100000725,Striped Summer Shirt,1650000,3300000
2955,2380,5,2,2023-08-06,100001730,Striped Summer Shirt,1650000,3300000
2956,157,5,1,2023-08-06,100001051,Striped Summer Shirt,1650000,1650000
2957,764,5,1,2023-07-10,100001122,Striped Summer Shirt,1650000,1650000
2958,1615,5,1,2023-06-08,100000243,Striped Summer Shirt,1650000,1650000
2959,4130,5,1,2023-07-27,100000989,Striped Summer Shirt,1650000,1650000
2960,377,5,2,2023-07-01,100001183,Striped Summer Shirt,1650000,3300000
2961,3842,5,2,2023-07-22,100000049,Striped Summer Shirt,1650000,3300000
2962,1883,5,2,2023-07-19,100000793,Striped Summer Shirt,1650000,3300000
2963,3792,5,1,2023-07-10,100001337,Striped Summer Shirt,1650000,1650000
2964,4030,5,1,2023-06-17,100000031,Striped Summer Shirt,1650000,1650000
2965,2812,5,1,2023-06-22,100001014,Striped Summer Shirt,1650000,1650000
2966,3679,5,1,2023-08-01,100001209,Striped Summer Shirt,1650000,1650000
2967,337,5,1,2023-07-30,100000402,Striped Summer Shirt,1650000,1650000
2968,1843,5,1,2023-07-27,100001040,Striped Summer Shirt,1650000,1650000
2969,747,5,1,2023-06-17,100001516,Striped Summer Shirt,1650000,1650000
2970,3906,5,2,2023-06-12,100001243,Striped Summer Shirt,1650000,3300000
2971,1566,5,1,2023-06-05,100000887,Striped Summer Shirt,1650000,1650000
2972,3977,5,2,2023-07-26,100001016,Striped Summer Shirt,1650000,3300000
2973,2345,5,1,2023-06-02,100001030,Striped Summer Shirt,1650000,1650000
2974,3648,5,1,2023-06-15,100000435,Striped Summer Shirt,1650000,1650000
2975,1485,5,1,2023-06-20,100000922,Striped Summer Shirt,1650000,1650000
2976,2526,5,1,2023-07-28,100000993,Striped Summer Shirt,1650000,1650000
2977,2204,5,1,2023-06-25,100000327,Striped Summer Shirt,1650000,1650000
2978,3032,5,2,2023-07-31,100001928,Striped Summer Shirt,1650000,3300000
2979,300,5,2,2023-07-17,100001076,Striped Summer Shirt,1650000,3300000
2980,3943,5,2,2023-06-23,100000198,Striped Summer Shirt,1650000,3300000
2981,3005,5,2,2023-06-10,100000958,Striped Summer Shirt,1650000,3300000
2982,440,5,1,2023-08-22,100000749,Striped Summer Shirt,1650000,1650000
2983,3246,5,1,2023-08-25,100000405,Striped Summer Shirt,1650000,1650000
2984,2088,5,2,2023-06-15,100001165,Striped Summer Shirt,1650000,3300000
2985,2875,5,1,2023-08-14,100001125,Striped Summer Shirt,1650000,1650000
2986,1837,24,2,2023-07-22,100001876,Sporty Sleeveless Shirt,1800000,3600000
2987,297,24,1,2023-07-26,100001426,Sporty Sleeveless Shirt,1800000,1800000
2988,2503,24,1,2023-08-12,100000935,Sporty Sleeveless Shirt,1800000,1800000
2989,3721,24,1,2023-06-07,100001460,Sporty Sleeveless Shirt,1800000,1800000
2990,1457,24,2,2023-06-08,100000664,Sporty Sleeveless Shirt,1800000,3600000
2991,682,24,2,2023-07-13,100001929,Sporty Sleeveless Shirt,1800000,3600000
2992,542,24,1,2023-08-04,100001799,Sporty Sleeveless Shirt,1800000,1800000
2993,1165,24,2,2023-07-24,100001218,Sporty Sleeveless Shirt,1800000,3600000
2994,1469,24,2,2023-07-20,100001970,Sporty Sleeveless Shirt,1800000,3600000
2995,172,24,1,2023-07-07,100001895,Sporty Sleeveless Shirt,1800000,1800000
2996,1539,24,1,2023-06-28,100000871,Sporty Sleeveless Shirt,1800000,1800000
2997,3738,24,1,2023-07-21,100001043,Sporty Sleeveless Shirt,1800000,1800000
2998,3970,24,2,2023-08-06,100000424,Sporty Sleeveless Shirt,1800000,3600000
2999,1317,24,1,2023-07-21,100001160,Sporty Sleeveless Shirt,1800000,1800000
3000,4475,24,1,2023-08-11,100000652,Sporty Sleeveless Shirt,1800000,1800000
3001,2909,24,2,2023-06-28,100000290,Sporty Sleeveless Shirt,1800000,3600000
3002,4134,24,2,2023-06-17,100001810,Sporty Sleeveless Shirt,1800000,3600000
3003,2034,24,1,2023-07-24,100001550,Sporty Sleeveless Shirt,1800000,1800000
3004,2264,24,1,2023-06-16,100001054,Sporty Sleeveless Shirt,1800000,1800000
3005,929,24,1,2023-07-14,100000885,Sporty Sleeveless Shirt,1800000,1800000
3006,2594,24,1,2023-07-22,100000306,Sporty Sleeveless Shirt,1800000,1800000
3007,4199,24,1,2023-06-23,100000985,Sporty Sleeveless Shirt,1800000,1800000
3008,2666,24,1,2023-06-01,100000866,Sporty Sleeveless Shirt,1800000,1800000
3009,338,24,1,2023-08-16,100001369,Sporty Sleeveless Shirt,1800000,1800000
3010,916,24,1,2023-06-27,100000928,Sporty Sleeveless Shirt,1800000,1800000
3011,3599,24,2,2023-06-13,100001649,Sporty Sleeveless Shirt,1800000,3600000
3012,3720,24,2,2023-06-20,100001441,Sporty Sleeveless Shirt,1800000,3600000
3013,243,24,1,2023-07-22,100001408,Sporty Sleeveless Shirt,1800000,1800000
3014,2801,24,1,2023-06-16,100001661,Sporty Sleeveless Shirt,1800000,1800000
3015,4382,24,2,2023-07-17,100000660,Sporty Sleeveless Shirt,1800000,3600000
3016,236,24,1,2023-07-16,100001663,Sporty Sleeveless Shirt,1800000,1800000
3017,4279,24,2,2023-06-17,100000218,Sporty Sleeveless Shirt,1800000,3600000
3018,3594,24,1,2023-06-30,100000487,Sporty Sleeveless Shirt,1800000,1800000
3019,3307,24,1,2023-08-15,100001140,Sporty Sleeveless Shirt,1800000,1800000
3020,4380,24,1,2023-06-07,100001492,Sporty Sleeveless Shirt,1800000,1800000
3021,3995,24,1,2023-06-30,100001633,Sporty Sleeveless Shirt,1800000,1800000
3022,3348,24,2,2023-06-19,100000381,Sporty Sleeveless Shirt,1800000,3600000
3023,4071,24,2,2023-06-03,100001459,Sporty Sleeveless Shirt,1800000,3600000
3024,3739,24,2,2023-06-10,100001929,Sporty Sleeveless Shirt,1800000,3600000
3025,3884,24,2,2023-07-28,100001205,Sporty Sleeveless Shirt,1800000,3600000
3026,582,24,2,2023-06-29,100000004,Sporty Sleeveless Shirt,1800000,3600000
3027,2839,24,1,2023-06-28,100000344,Sporty Sleeveless Shirt,1800000,1800000
3028,2244,24,2,2023-08-02,100001594,Sporty Sleeveless Shirt,1800000,3600000
3029,3697,24,1,2023-07-21,100001428,Sporty Sleeveless Shirt,1800000,1800000
3030,4261,24,1,2023-06-04,100001336,Sporty Sleeveless Shirt,1800000,1800000
3031,2675,24,1,2023-07-06,100000525,Sporty Sleeveless Shirt,1800000,1800000
3032,799,24,1,2023-08-01,100000075,Sporty Sleeveless Shirt,1800000,1800000
3033,1080,24,1,2023-07-20,100000267,Sporty Sleeveless Shirt,1800000,1800000
3034,520,24,2,2023-07-23,100001416,Sporty Sleeveless Shirt,1800000,3600000
3035,2060,24,1,2023-06-27,100001439,Sporty Sleeveless Shirt,1800000,1800000
3036,2060,24,2,2023-06-27,100001439,Sporty Sleeveless Shirt,1800000,3600000
3037,2987,24,2,2023-06-16,100000669,Sporty Sleeveless Shirt,1800000,3600000
3038,2411,24,2,2023-08-05,100001547,Sporty Sleeveless Shirt,1800000,3600000
3039,3197,24,2,2023-06-13,100001127,Sporty Sleeveless Shirt,1800000,3600000
3040,1361,24,1,2023-07-29,100000558,Sporty Sleeveless Shirt,1800000,1800000
3041,4133,24,1,2023-08-21,100001781,Sporty Sleeveless Shirt,1800000,1800000
3042,2368,24,1,2023-06-02,100000796,Sporty Sleeveless Shirt,1800000,1800000
3043,1186,24,2,2023-08-07,100000644,Sporty Sleeveless Shirt,1800000,3600000
3044,3365,24,1,2023-07-10,100000882,Sporty Sleeveless Shirt,1800000,1800000
3045,3459,24,2,2023-07-21,100000396,Sporty Sleeveless Shirt,1800000,3600000
3046,1886,24,2,2023-08-02,100001802,Sporty Sleeveless Shirt,1800000,3600000
3047,2261,24,1,2023-08-15,100000556,Sporty Sleeveless Shirt,1800000,1800000
3048,3604,24,1,2023-07-18,100001311,Sporty Sleeveless Shirt,1800000,1800000
3049,1113,24,1,2023-07-28,100000434,Sporty Sleeveless Shirt,1800000,1800000
3050,289,24,1,2023-08-03,100000001,Sporty Sleeveless Shirt,1800000,1800000
3051,257,24,2,2023-08-17,100000317,Sporty Sleeveless Shirt,1800000,3600000
3052,2648,24,2,2023-08-21,100001441,Sporty Sleeveless Shirt,1800000,3600000
3053,447,24,2,2023-06-17,100001799,Sporty Sleeveless Shirt,1800000,3600000
3054,482,24,2,2023-06-13,100000496,Sporty Sleeveless Shirt,1800000,3600000
3055,2016,24,2,2023-08-03,100001296,Sporty Sleeveless Shirt,1800000,3600000
3056,1075,24,1,2023-07-08,100000437,Sporty Sleeveless Shirt,1800000,1800000
3057,3053,24,1,2023-08-03,100001635,Sporty Sleeveless Shirt,1800000,1800000
3058,2256,24,2,2023-08-08,100000421,Sporty Sleeveless Shirt,1800000,3600000
3059,2934,24,2,2023-07-15,100001156,Sporty Sleeveless Shirt,1800000,3600000
3060,1902,24,2,2023-07-28,100000405,Sporty Sleeveless Shirt,1800000,3600000
3061,1585,24,1,2023-06-14,100001792,Sporty Sleeveless Shirt,1800000,1800000
3062,46,24,2,2023-08-21,100000975,Sporty Sleeveless Shirt,1800000,3600000
3063,566,24,2,2023-06-16,100001365,Sporty Sleeveless Shirt,1800000,3600000
3064,2177,24,2,2023-06-22,100001380,Sporty Sleeveless Shirt,1800000,3600000
3065,2751,24,1,2023-07-14,100000619,Sporty Sleeveless Shirt,1800000,1800000
3066,4092,24,1,2023-08-02,100001095,Sporty Sleeveless Shirt,1800000,1800000
3067,2392,24,1,2023-06-28,100000083,Sporty Sleeveless Shirt,1800000,1800000
3068,2475,24,1,2023-08-20,100000606,Sporty Sleeveless Shirt,1800000,1800000
3069,2475,24,2,2023-08-20,100000606,Sporty Sleeveless Shirt,1800000,3600000
3070,1719,24,2,2023-08-02,100001414,Sporty Sleeveless Shirt,1800000,3600000
3071,1678,24,2,2023-07-19,100000284,Sporty Sleeveless Shirt,1800000,3600000
3072,3368,24,2,2023-08-04,100000399,Sporty Sleeveless Shirt,1800000,3600000
3073,592,24,1,2023-08-23,100000822,Sporty Sleeveless Shirt,1800000,1800000
3074,3306,24,2,2023-07-17,100001676,Sporty Sleeveless Shirt,1800000,3600000
3075,1893,24,2,2023-06-28,100000806,Sporty Sleeveless Shirt,1800000,3600000
3076,1884,24,1,2023-06-21,100000028,Sporty Sleeveless Shirt,1800000,1800000
3077,2448,24,2,2023-08-09,100001259,Sporty Sleeveless Shirt,1800000,3600000
3078,3031,24,2,2023-08-13,100001243,Sporty Sleeveless Shirt,1800000,3600000
3079,966,24,1,2023-07-17,100001145,Sporty Sleeveless Shirt,1800000,1800000
3080,494,24,1,2023-08-25,100001184,Sporty Sleeveless Shirt,1800000,1800000
3081,4021,24,1,2023-06-21,100001979,Sporty Sleeveless Shirt,1800000,1800000
3082,3971,24,1,2023-08-25,100000160,Sporty Sleeveless Shirt,1800000,1800000
3083,1111,24,2,2023-08-06,100001358,Sporty Sleeveless Shirt,1800000,3600000
3084,820,24,1,2023-07-06,100001588,Sporty Sleeveless Shirt,1800000,1800000
3085,465,24,2,2023-06-25,100001215,Sporty Sleeveless Shirt,1800000,3600000
3086,2408,24,2,2023-08-19,100001008,Sporty Sleeveless Shirt,1800000,3600000
3087,3496,24,2,2023-08-07,100001439,Sporty Sleeveless Shirt,1800000,3600000
3088,1266,24,2,2023-06-19,100001235,Sporty Sleeveless Shirt,1800000,3600000
3089,2747,24,2,2023-08-21,100000155,Sporty Sleeveless Shirt,1800000,3600000
3090,1512,24,1,2023-07-02,100000215,Sporty Sleeveless Shirt,1800000,1800000
3091,3338,24,1,2023-06-30,100000662,Sporty Sleeveless Shirt,1800000,1800000
3092,1241,24,1,2023-06-22,100000362,Sporty Sleeveless Shirt,1800000,1800000
3093,2612,24,1,2023-07-27,100000092,Sporty Sleeveless Shirt,1800000,1800000
3094,4296,24,1,2023-07-09,100001530,Sporty Sleeveless Shirt,1800000,1800000
3095,3528,24,2,2023-06-27,100000539,Sporty Sleeveless Shirt,1800000,3600000
3096,1280,24,1,2023-07-19,100001799,Sporty Sleeveless Shirt,1800000,1800000
3097,3958,24,2,2023-07-25,100001622,Sporty Sleeveless Shirt,1800000,3600000
3098,3405,24,1,2023-06-23,100000385,Sporty Sleeveless Shirt,1800000,1800000
3099,3536,24,2,2023-07-19,100000519,Sporty Sleeveless Shirt,1800000,3600000
3100,1409,24,2,2023-06-11,100001482,Sporty Sleeveless Shirt,1800000,3600000
3101,112,24,1,2023-08-02,100001485,Sporty Sleeveless Shirt,1800000,1800000
3102,476,24,1,2023-06-28,100000098,Sporty Sleeveless Shirt,1800000,1800000
3103,3009,24,1,2023-08-12,100000444,Sporty Sleeveless Shirt,1800000,1800000
3104,3179,24,1,2023-08-21,100000445,Sporty Sleeveless Shirt,1800000,1800000
3105,522,24,1,2023-07-16,100000245,Sporty Sleeveless Shirt,1800000,1800000
3106,3308,24,1,2023-07-12,100000481,Sporty Sleeveless Shirt,1800000,1800000
3107,3163,24,2,2023-07-07,100001821,Sporty Sleeveless Shirt,1800000,3600000
3108,2824,24,1,2023-06-26,100001142,Sporty Sleeveless Shirt,1800000,1800000
3109,945,24,2,2023-06-12,100001438,Sporty Sleeveless Shirt,1800000,3600000
3110,1084,24,2,2023-06-28,100000388,Sporty Sleeveless Shirt,1800000,3600000
3111,1845,24,1,2023-06-09,100001176,Sporty Sleeveless Shirt,1800000,1800000
